locationID;Latitude;Longitud
0R6;33.5225;-92.46027778
HRO;36.26138889;-93.15472222
3AR2;36.32;-93.20166667
AR10;34.80666667;-91.60833333
6M0;34.75916667;-91.63805556
21AR;34.7175;-91.53888889
HBZ;35.51166667;-92.01305556
3AR8;35.46666667;-91.96694444
HEE;34.57638889;-90.67583333
75AR;36.29611111;-92.21611111
06AR;35.54444444;-92.185
2A6;34.5825;-91.16527778
M18;33.72;-93.65888889
6M2;36.22138889;-91.75555556
HOT;34.47805556;-93.09611111
78AR;34.9375;-90.47083333
H34;36.07833333;-93.75472222
LRF;34.91666667;-92.14666667
79AR;34.85277778;-92.04833333
23AR;35.82583333;-90.54722222
JBR;35.83166667;-90.64638889
4AR9;35.77611111;-90.64666667
05AR;36.00055556;-93.57027778
M32;33.34611111;-91.31555556
3M0;36.34861111;-92.55722222
1AR8;35.32583333;-94.18666667
AR82;34.17111111;-92.69611111
AR83;34.17611111;-92.70111111
AR81;34.16222222;-92.60388889
LIT;34.72944444;-92.22444444
3AR6;34.72861111;-92.51638889
02AR;34.8225;-92.44444444
2AR0;34.86805556;-91.97416667
1AR9;34.81388889;-92
81AR;34.75;-91.84888889
AR91;36.22583333;-94.03222222
3AR7;36.28777778;-94.18666667
24AR;34.19805556;-90.95277778
AGO;33.2275;-93.21694444
M78;34.33333333;-92.76138889
MXA;35.89444444;-90.15444444
3AR0;34.83055556;-90.85333333
6M7;34.78277778;-90.81
6M8;35.53555556;-90.4
34AR;35.58111111;-90.38527778
4A5;35.89694444;-92.65888889
12AR;34.51555556;-90.97361111
AR34;34.98194444;-92.44527778
7M0;35.22833333;-91.09305556
AR46;35.18916667;-91.04833333
7M1;33.62027778;-91.36472222
42A;36.07111111;-91.83
MEZ;34.54527778;-94.20277778
2AR6;33.88166667;-93.92833333
LLQ;33.63861111;-91.75111111
AR43;35.1;-92.78361111
07AR;35.19444444;-92.80027778
BDQ;35.13611111;-92.71361111
MPJ;35.13888889;-92.90916667
7M3;34.52916667;-93.52944444
BPK;36.36888889;-92.47055556
7M2;35.86444444;-92.09027778
M77;33.99666667;-93.83833333
19AR;35.15666667;-92.22416667
43AR;35.61138889;-91.24138889
M19;35.63777778;-91.17638889
ORK;34.83305556;-92.25416667
AR55;34.73972222;-92.09027778
8AR1;36.48944444;-92.64222222
AR56;35.6;-91.43333333
93AR;35.62083333;-89.98611111
7M4;35.69111111;-90.01
7M5;35.51083333;-93.83944444
AR17;34.98333333;-90.915
PGR;36.06388889;-90.50916667
3AR9;36.05194444;-90.35833333
AR19;35.21277778;-93.75222222
7M6;35.29888889;-93.68166667
7M7;36.37833333;-90.16611111
PBF;34.17444444;-91.93555556
M70;36.24555556;-90.95527778
AR93;36.48555556;-90.28027778
2AR7;33.84916667;-93.47916667
4F7;33.80388889;-93.36222222
7M8;36.25;-90.31944444
AR11;36.28888889;-94.09027778
ROG;36.3725;-94.10694444
2AR1;36.29222222;-94.09527778
AR12;35.32055556;-92.01861111
RUE;35.25916667;-93.09333333
2AR2;36.01527778;-91.79666667
7M9;36.35583333;-91.83083333
7AR4;35.29222222;-91.89
26AR;35.21555556;-91.80777778
SRC;35.21055556;-91.7375
9M8;34.32833333;-92.35111111
99A;34.40611111;-91.95888889
AR22;34.38138889;-91.95833333
46AR;34.84611111;-92.17222222
SLG;36.19194444;-94.49
38AR;36.11888889;-94.46833333
ASG;36.17638889;-94.11916667
16AR;35.30111111;-92.57333333
55M;33.92611111;-91.86055556
4F8;33.44305556;-93.05444444
SGT;34.59944444;-91.575
AR44;33.5125;-94.01361111
TXK;33.45361111;-93.99111111
AR79;33.69305556;-91.37944444
5AR1;33.7125;-91.46111111
2AR4;35.67083333;-90.52777778
5AR2;35.375;-90.20638889
M27;34.87611111;-94.10944444
ARG;36.12472222;-90.925
3M9;33.56055556;-92.08527778
0AR7;33.95;-91.18111111
5AR7;35.68666667;-90.79361111
8M2;35.59027778;-90.91361111
AR27;35.93888889;-93.84583333
AWM;35.135;-90.23444444
05XS;33.07916667;-91.54305556
AR97;35.22;-92.49666667
AR50;35.26666667;-90.98333333
M65;35.23166667;-90.76166667
FAQ;14.21611111;-169.4236111
Z08;14.18436111;-169.67
PPG;14.33166667;-170.7113889
HI36;14.22916667;-169.5111111
27AZ;33.91944444;-113.1677778
26AZ;34.01194444;-113.2030556
AZ04;33.91916667;-113.1902778
28AZ;33.92277778;-113.1813889
P01;32.45277778;-112.8613889
30AZ;33.25;-112.8133333
E51;34.59583333;-113.1702778
31AZ;31.96361111;-110.2597222
E95;31.99972222;-110.3577778
P04;31.36388889;-109.8830556
BXK;33.42055556;-112.6861111
AZ05;33.1125;-112.6616667
10AZ;33.36666667;-112.6188889
A09;34.88805556;-114.6166667
IFP;35.15611111;-114.5594444
A20;35.00555556;-114.565
1AZ8;35.29583333;-114.3730556
19AZ;34.605;-111.8652778
33AZ;34.79861111;-112.9702778
18AZ;33.81805556;-111.8980556
CGZ;32.955;-111.7669444
CHD;33.26916667;-111.8111111
34AZ;33.24333333;-111.9130556
P19;33.29888889;-111.9155556
E91;36.11083333;-109.5755556
AZ46;34.76638889;-112.5491667
Z95;34.00333333;-110.4441667
CFT;32.95694444;-109.2111111
AZC;36.96;-113.0138889
35AZ;31.84361111;-110.9766667
P08;32.93583333;-111.4266667
37AZ;32.93555556;-111.4844444
36AZ;32.99361111;-111.4508333
00AZ;34.30555556;-112.1647222
P52;34.73;-112.035
AZ06;32.81722222;-113.5269444
AZ17;31.50222222;-109.3911111
P03;31.37111111;-109.6902778
DGL;31.3425;-109.5063889
DUG;31.46888889;-109.6036111
E60;32.80666667;-111.5869444
FLG;35.14027778;-111.6691667
FHU;31.58833333;-110.3444444
5AZ9;33.03277778;-109.9875
AZ25;33.6;-111.6052778
85V;35.70166667;-109.5166667
GBN;32.8875;-112.72
E63;32.96027778;-112.6736111
GEU;33.52694444;-112.295
LUF;33.535;-112.3830556
P13;33.35305556;-110.6672222
GYR;33.42361111;-112.3744444
GCN;35.95222222;-112.1469444
40G;35.65055556;-112.1480556
14AZ;31.90833333;-111.1222222
68AZ;35.475;-113.7691667
6AZ2;34.61666667;-110.6280556
03AZ;31.43333333;-110.0838889
P14;34.94055556;-110.1383333
11AZ;31.68361111;-110.29
AZ21;31.74583333;-110.2477778
0V7;36.715;-110.2319444
38AZ;36.47166667;-110.4177778
E67;33.04722222;-110.9091667
73AZ;35.20194444;-113.3608333
IGM;35.25944444;-113.9380556
4AZ6;34.99805556;-113.4616667
AZ97;35.34833333;-113.6888889
AN01;32.81666667;-110.3166667
AZ45;32.72916667;-110.2963889
HII;34.57111111;-114.3583333
AZ09;34.8;-114.1125
AZ90;33.35333333;-112.1275
AZ60;33.505;-112.4736111
MZJ;32.50972222;-111.3252778
0AZ1;32.30083333;-111.3236111
AZ03;36.73444444;-111.7527778
L41;36.81083333;-111.6444444
41AZ;32.98611111;-112.0255556
40AZ;33.07888889;-112.1291667
2AZ5;32.88638889;-112.13
AZ43;33.06388889;-112.1638889
AZ78;33.01111111;-112.2816667
2AZ4;33.05361111;-112.1458333
AZ13;33.01694444;-112.2813889
AZ31;32.99666667;-112.2725
3AZ2;33.08027778;-111.9833333
2AZ9;31.60222222;-109.6513889
L25;36.09333333;-114.0466667
FFZ;33.46083333;-111.7283333
0AZ4;32.98222222;-112.2872222
1AZ0;33.11194444;-112.2691667
5AZ6;32.925;-112.2594444
0AZ5;33.86583333;-112.6033333
12AZ;33.85388889;-112.6533333
AZ32;33.8475;-112.5880556
AZ28;33.82138889;-112.5730556
OLS;31.41777778;-110.8477778
AZ82;34.39722222;-110.5297222
PGA;36.92611111;-111.4483333
44AZ;36.93194444;-111.9697222
29AZ;32.90555556;-112.9002778
AZ26;31.36916667;-110.125
P20;34.15055556;-114.2711111
AZ74;31.355;-110.3738889
AZ57;34.93083333;-112.5125
PAN;34.25694444;-111.3391667
L37;35.52694444;-113.2475
1G4;35.99027778;-113.8163889
3AZ5;35.57222222;-113.2925
P48;33.80055556;-112.2508333
DVT;33.68833333;-112.0825
A39;32.99166667;-111.9172222
PHX;33.43416667;-112.0116667
IWA;33.30777778;-111.6555556
E37;32.84777778;-109.8816667
P10;35.79166667;-110.4233333
25AZ;31.81583333;-109.0572222
AZ27;34.91;-112.5341667
PRC;34.65444444;-112.4197222
15AZ;33.74444444;-114.4772222
5AZ3;33.2125;-111.6172222
47AZ;33.22416667;-111.5936111
AZ63;32.52777778;-111.1958333
48AZ;34.65083333;-111.7883333
50AZ;36.05972222;-110.5883333
SAD;32.85333333;-109.635
2AZ1;33.75916667;-113.6155556
AZ40;33.7875;-113.6425
0AZ2;33.77805556;-113.6416667
4AZ7;33.37777778;-110.4616667
44A;32.51638889;-114.6983333
E77;32.63638889;-110.6472222
SDL;33.62277778;-111.9105556
SEZ;34.84861111;-111.7883333
P23;35.335;-112.8861111
52AZ;35.38333333;-113.3008333
E78;31.93277778;-111.8944444
SOW;34.26555556;-110.0055556
21AZ;34.35222222;-109.97
16AZ;34.50888889;-112.68
3AZ8;32.76222222;-109.6533333
54AZ;32.60083333;-114.6658333
D68;34.12944444;-109.3108333
09AZ;31.92527778;-110.0380556
SJN;34.51861111;-109.3788889
5AZ7;32.84722222;-111.95
AZ61;32.90166667;-112.2380556
55AZ;32.87388889;-111.96
AZ49;32.89555556;-112.2538889
E81;33.27777778;-111.1269444
TYL;34.45277778;-110.115
U30;36.02055556;-114.335
74AZ;31.61972222;-110.0472222
P29;31.67138889;-110.0216667
99AZ;33.39555556;-113.2230556
56AZ;33.48194444;-113.0022222
AZ85;33.53388889;-112.9602778
T03;36.09277778;-111.3830556
DMA;32.16638889;-110.8830556
6AZ8;31.94111111;-111.1202778
57AZ;32.44666667;-111.0027778
AVQ;32.40944444;-111.2183333
4AZ0;32.29888889;-111.3172222
RYN;32.14222222;-111.1744444
TUS;32.11611111;-110.9411111
AZ01;33.84777778;-113.5702778
60AZ;33.83805556;-113.4541667
AZ50;35.71472222;-114.4813889
E24;33.81055556;-109.9858333
1Z1;36.25638889;-113.2308333
23AZ;34.01944444;-112.8258333
AZ64;33.95222222;-112.6866667
E25;33.97055556;-112.7952778
AZ14;32.02472222;-109.9597222
P33;32.24555556;-109.8947222
4AZ9;32.11305556;-109.7616667
02AZ;32.37638889;-109.9372222
CMR;35.30555556;-112.1947222
AZ77;35.23833333;-111.9358333
RQE;35.65194444;-109.0675
INW;35.02194444;-110.7225
58AZ;34.09361111;-110.9327778
24AZ;34.15805556;-110.9352778
AZ34;34.69138889;-114.0977778
NYL;32.65666667;-114.6061111
LGF;32.86;-114.3966667
52CL;34.5375;-117.4605556
11CL;34.63;-117.6533333
0CL1;34.56944444;-117.5555556
A26;41.18638889;-120.9544444
L54;32.95583333;-116.2944444
L70;34.5025;-118.3147222
0CA8;33.42777778;-116.8425
1CA6;32.765;-116.7225
AAT;41.48305556;-120.5652778
CA06;41.41777778;-120.5691667
A24;41.41222222;-120.6841667
CL88;41.44722222;-120.5844444
53CL;38.85972222;-123.5905556
2O3;38.58;-122.4355556
54CL;33.52083333;-116.7966667
APV;34.57527778;-117.1861111
27CA;34.56111111;-117.0805556
2CL2;39.01111111;-122.0977778
ACV;40.97805556;-124.1086111
5CL8;35.17611111;-118.9230556
5CL9;37.14138889;-119.5077778
AUN;38.95472222;-121.0816667
AVX;33.405;-118.4158333
CA69;36.00416667;-120.1422222
0O2;35.28638889;-116.0816667
L45;35.32472222;-118.9958333
10CL;35.36805556;-119.1947222
6CL0;35.52611111;-119.1016667
BFL;35.43388889;-119.0577778
7CA2;35.17666667;-118.9272222
BNG;33.9225;-116.8505556
00CA;35.35055556;-116.8883333
5CA4;34.75333333;-116.1541667
O02;39.81861111;-120.3527778
O55;41.13944444;-121.1238889
L35;34.26388889;-116.8561111
CL23;39.45972222;-121.6961111
BIH;37.37305556;-118.3636111
9CA6;37.86916667;-118.095
1CA4;33.86944444;-114.5269444
BLH;33.61916667;-114.7169444
56CL;33.59194444;-114.6055556
44CA;33.67916667;-114.6436111
D83;39.01388889;-123.3819444
57CL;35.00361111;-117.6069444
58CL;33.19166667;-116.2758333
L08;33.25888889;-116.3211111
BWC;32.99305556;-115.5169444
4CA2;37.94694444;-121.6475
O57;38.26416667;-119.2227778
F25;39.45527778;-121.2916667
60CL;38.59888889;-121.5605556
BUR;34.20055556;-118.3586111
L62;35.35333333;-119.4797222
C83;37.82833333;-121.6258333
CA90;34.51388889;-115.5194444
CXL;32.66944444;-115.5133333
62CL;35.40722222;-118.5
L71;35.15111111;-118.0166667
CLR;33.13138889;-115.5213889
CA38;39.65138889;-120.4386111
CMA;34.21388889;-119.0944444
66CA;35.60777778;-121.1102778
O61;38.68388889;-120.9875
CA62;35.71916667;-120.7680556
63CL;38.71666667;-122.1386111
CRQ;33.12833333;-117.28
64CL;33.85638889;-118.2772222
65CL;36.51444444;-119.7638889
O59;41.55361111;-120.1655556
49X;34.52888889;-114.4322222
O05;40.28222222;-121.2411111
CL90;39.68888889;-121.7838889
CIC;39.79527778;-121.8583333
4CA7;39.67083333;-121.8858333
O23;39.71972222;-121.8705556
NID;35.68555556;-117.6919444
CNO;33.97472222;-117.6363889
L77;33.665;-115.71
67CA;37.07277778;-120.3783333
2O6;37.11333333;-120.2469444
66CL;36.99861111;-120.4647222
0CL3;32.63305556;-116.8930556
CN13;38.44333333;-121.5088889
O60;38.77611111;-122.9927778
CL24;36.85;-119.51
3O8;36.24805556;-120.2383333
C80;36.16305556;-120.2938889
O22;38.03055556;-120.4144444
O08;39.17916667;-121.9933333
67CL;39.20111111;-122.0486111
CPM;33.89;-118.2436111
CCR;37.98972222;-122.0569444
CRO;36.10277778;-119.5947222
24CL;36.08888889;-119.5425
0O4;39.94361111;-122.1711111
AJO;33.89777778;-117.6025
CA04;40.34638889;-122.3388889
68CA;40.36111111;-122.2158333
O09;39.79055556;-123.2663889
CEC;41.78027778;-124.2366667
NRC;37.40805556;-121.1094444
CL25;34.93555556;-119.4516667
3CA3;34.92222222;-119.5258333
DAG;34.85361111;-116.7866667
CL18;34.555;-115.3561111
17CL;37.08805556;-122.2736111
69CL;38.61555556;-121.7475
EDU;38.53138889;-121.7863889
DWA;38.57888889;-121.8566667
70CL;36.29583333;-116.4258333
L06;36.46055556;-116.8797222
L09;36.60388889;-117.1591667
DLO;35.74555556;-119.2363889
71CL;39.35277778;-122.0938889
L64;33.74777778;-115.3252778
72CL;34.13416667;-115.1191667
73CL;33.69888889;-115.6369444
74CL;35.25694444;-118.8333333
D63;40.49194444;-123.5983333
13CL;38.38138889;-121.8236111
A32;41.88722222;-121.9755556
28CA;36.9625;-120.6302778
CL01;36.9;-120.6677778
76CL;37.08888889;-120.5011111
CA71;38.44;-120.8869444
77CL;36.71777778;-119.1369444
1O6;41.26305556;-122.2722222
9L2;34.99083333;-117.8630556
EDW;34.90861111;-117.8838889
23CN;32.78888889;-115.5297222
NJK;32.82916667;-115.6716667
99CL;34.625;-117.605
EMT;34.08611111;-118.0347222
90CL;39.57222222;-122.6094444
E27;38.39222222;-121.3308333
8CL2;38.42361111;-121.2275
CL04;38.41083333;-121.235
BLU;39.275;-120.7097222
8CL1;33.18611111;-117.0019444
37CL;33.32444444;-116.9902778
O33;40.78083333;-124.2122222
O19;40.71916667;-123.9272222
EKA;40.80333333;-124.1127778
O63;36.2425;-119.1497222
SUU;38.26277778;-121.9275
O89;41.01888889;-121.4333333
L18;33.35416667;-117.2508333
L73;35.59638889;-119.1283333
CN29;37.93527778;-121.0155556
F34;36.86;-120.4644444
5CA7;36.33611111;-120.2475
41CA;40.31777778;-123.2538889
A28;41.87638889;-120.1466667
82CL;39.47444444;-123.7955556
BYS;35.28055556;-116.63
23CA;41.625;-122.765
A30;41.55777778;-122.855
FOT;40.55388889;-124.1327778
11CA;36.67333333;-119.7216667
CN38;38.34138889;-121.4375
F72;38.30388889;-121.4291667
02CL;34.76111111;-119.0588889
37CN;36.91444444;-119.7858333
FCH;36.73222222;-119.8202778
FAT;36.77611111;-119.7180556
E79;36.84027778;-119.8694444
FUL;33.87194444;-117.9797222
2CL9;38.33444444;-121.3036111
51CL;38.23055556;-121.2222222
O16;40.08555556;-123.8141667
0O9;41.84555556;-123.9847222
29CN;38.85;-120.8344444
E36;38.92111111;-120.8647222
CL29;34.835;-114.9572222
CL46;34.76777778;-118.7316667
09CL;39.11388889;-121.0566667
GOO;39.22388889;-121.0030556
3CA7;36.32833333;-121.1866667
35CN;39.1;-121.9344444
53CN;39.075;-121.9177778
45CN;37.88027778;-120.1936111
E45;37.86166667;-120.1777778
E55;38.80166667;-123.5305556
3O1;37.26055556;-120.9644444
HAF;37.51333333;-122.5011111
9CL5;36.27527778;-119.6405556
HJO;36.31666667;-119.6277778
87CA;36.4;-119.6175
36S;41.79055556;-123.3888889
HHR;33.92277778;-118.3352778
F62;40.54694444;-123.1794444
HWD;37.65888889;-122.1216667
O31;38.65277778;-122.8986111
19CL;34.71222222;-117.3508333
CA70;34.75805556;-117.4966667
86CL;33.59722222;-116.8827778
HMT;33.73388889;-117.0225
65CN;38.30416667;-121.2511111
AHC;40.26583333;-120.1505556
H37;40.13861111;-120.18
L26;34.37694444;-117.3161111
CL84;37.38833333;-120.9275
9CL2;36.87166667;-121.3372222
1C9;36.95333333;-121.4655556
CVH;36.89333333;-121.4102778
L04;32.845;-115.2686111
O21;41.04138889;-123.6677778
H47;40.62555556;-123.4686111
IPL;32.83416667;-115.5786111
NRS;32.56666667;-117.1166667
2O7;36.81638889;-118.205
IYK;35.65861111;-117.8294444
CA19;38.26388889;-120.9233333
CA20;38.43055556;-121.015
5CA8;38.25638889;-120.9316667
9CL4;35.28333333;-115.1925
O70;38.37666667;-120.7938889
L78;32.61583333;-116.1652778
08CL;37.85972222;-120.5544444
6CL9;37.92166667;-120.5152778
L80;34.15416667;-116.2522222
04CL;33.08166667;-116.4413889
46CA;32.97083333;-116.4091667
68CN;36.02222222;-118.0952778
91CL;35.99;-118.0802778
L05;35.72833333;-118.4197222
KIC;36.22833333;-121.1213889
S51;41.51194444;-123.9955556
CA09;41.88611111;-122.8444444
32CL;38.83333333;-121.7177778
CN19;37.93305556;-121.6127778
POC;34.09166667;-117.7816667
2CN8;34.30416667;-117.1513889
CA42;33.64361111;-117.4291667
CA89;33.63;-117.3016667
1O2;38.99055556;-122.9008333
0CL6;34.69472222;-118.2830556
WJF;34.74111111;-118.2186111
1CL1;34.79416667;-118.2775
9CL1;37.19111111;-120.2763889
97CA;34.98916667;-118.9144444
O24;37.95777778;-119.1058333
NLC;36.33305556;-119.9522222
32CA;36.33333333;-119.825
CN15;36.36916667;-119.7861111
6CA8;34.85638889;-117.1375
9CL3;41.24027778;-120.5261111
LHM;38.90916667;-121.3513889
90CA;38.00361111;-121.1186111
LLR;39.26194444;-123.7536111
CA10;41.61722222;-122.3191667
18CL;39.28611111;-121.6941667
LVK;37.69333333;-121.8202778
63CN;37.66138889;-121.6936111
46CN;34.48472222;-117.8263889
12CA;38.10972222;-121.1691667
CL11;38.13472222;-121.2197222
O20;38.09166667;-121.3594444
1O3;38.2025;-121.2691667
L53;38.08416667;-121.3163889
8CA8;38.06722222;-121.2075
LPC;34.66555556;-120.4675
VBG;34.72972222;-120.5769444
O26;36.58833333;-118.0519444
LGB;33.81777778;-118.1516667
SLI;33.79;-118.0513889
LAX;33.9425;-118.4072222
WHP;34.25944444;-118.4133333
LSN;37.06388889;-120.87
36CN;35.63638889;-120.0094444
L84;35.62472222;-119.6861111
2CN4;35.66638889;-119.8963889
80CA;38.8175;-120.9225
4CL4;34.45444444;-117.0263889
7CA1;34.41472222;-116.6225
51CA;34.42361111;-116.6169444
6CA1;41.74277778;-121.8783333
77CA;37.12083333;-119.9880556
49CL;36.90555556;-120.1775
MAE;36.98861111;-120.1125
48CN;37.05722222;-120.1438889
MMH;37.62416667;-118.8377778
CN42;40.44583333;-121.8822222
OAR;36.68138889;-121.7616667
5CL0;37.34055556;-119.8622222
6CL4;37.45944444;-119.7422222
MPI;37.51083333;-120.0394444
M45;38.73472222;-119.7669444
BAB;39.13611111;-121.4363889
22CL;39.3;-121.3594444
9CL7;39.325;-121.3594444
MYV;39.09777778;-121.5697222
8CL6;39.28861111;-122.1891667
CA11;41.27333333;-122.1222222
M90;36.75861111;-120.3713889
MER;37.38055556;-120.5683333
35CL;37.23194444;-120.4788889
15CL;37.34277778;-120.4036111
MCE;37.28472222;-120.5138889
92CL;39.10333333;-121.8502778
38CN;39.10944444;-121.8838889
CN44;37.62055556;-121.1630556
5CL3;37.66805556;-121.1986111
MOD;37.62583333;-120.9544444
4CA8;37.64055556;-121.1616667
CN37;35.38305556;-118.225
MHV;35.05861111;-118.1505556
1CL2;34.9425;-118.1697222
1O5;41.73055556;-122.5455556
SIY;41.78138889;-122.4680556
MRY;36.58694444;-121.8430556
NUQ;37.41611111;-122.0491667
2CN3;33.51111111;-117.3286111
F70;33.57416667;-117.1283333
APC;38.21333333;-122.2805556
EED;34.76638889;-114.6233333
L88;34.94;-119.6855556
79CL;39.325;-121.0761111
63CA;33.48111111;-115.8741667
DVO;38.14361111;-122.5561111
O27;37.75638889;-120.8002778
OAK;37.72138889;-122.2208333
L52;35.10138889;-120.6222222
NFG;33.30111111;-117.3552778
NXF;33.28555556;-117.4563889
OKB;33.21805556;-117.3513889
0CA6;32.74944444;-116.0161111
L90;33.14777778;-116.1316667
6CL6;37.175;-119.6094444
ONT;34.05611111;-117.6011111
O37;39.72027778;-122.1463889
OVE;39.48777778;-121.6219444
97CL;39.46027778;-121.5805556
OXR;34.20083333;-119.2072222
UDD;33.74833333;-116.2747222
TRM;33.62666667;-116.1597222
PSP;33.82972222;-116.5066667
CL13;34.51527778;-117.7619444
04CA;34.56388889;-117.675
8CL0;34.58888889;-117.8258333
PMD;34.62944444;-118.0844444
PAO;37.46111111;-122.115
CN98;33.24555556;-114.7102778
CA92;39.71055556;-121.6163889
5CL7;34.30805556;-114.1866667
33CL;35.56833333;-120.7975
PRB;35.67277778;-120.6269444
CA02;37.46861111;-121.1694444
CL33;33.31055556;-116.9980556
52CN;40.34444444;-121.7747222
L65;33.76472222;-117.2188889
43CN;38.18527778;-122.6022222
O69;38.25777778;-122.6055556
54CN;38.75416667;-120.8991667
7CL9;38.69638889;-120.7313889
PVF;38.72416667;-120.7533333
01CL;38.8;-120.7344444
CA03;37.35;-120.2941667
59CN;38.835;-121.5297222
CA07;38.84027778;-121.5616667
27CL;38.74722222;-121.5727778
25CL;38.86666667;-121.4844444
NTD;34.11916667;-119.1194444
20CL;38.74944444;-122.3675
05CL;38.61083333;-122.3913889
PTV;36.02972222;-119.0627778
CA75;32.63805556;-116.6391667
2O1;39.94388889;-120.9452778
6CA6;38.32777778;-120.4772222
CA76;33.07027778;-116.7519444
RNM;33.03916667;-116.9152778
RIU;38.48666667;-121.1027778
57CN;38.46916667;-121.0752778
O39;40.80333333;-120.3661111
0CL0;37.11805556;-119.9133333
49CN;40.01611111;-122.39
RBL;40.15055556;-122.2522222
O85;40.57416667;-122.4075
RDD;40.50888889;-122.2933333
CA53;40.6725;-122.3416667
REI;34.08527778;-117.1463889
